id,plan_id,plan_name,payer_id,payer_name,drug_name,ndc_code,jcode,state_name,coverage_status,drug_tier,drug_requirements,is_prior_authorization_required,is_step_therapy_required,coverage_details,confidence_score,source_url,file_name,status,created_at,last_updated_date,review_needed,manufacturer,verification_status,is_quantity_limit_applied,product_labeler_code,product_proprietaryname
1960465f-0716-4227-83f7-7a09ea58cbe5,3e9a224a-b987-4e88-881c-06a558363537,Aetna Medicare Dual Signature Select (PPO D-SNP),9e302ff4-8213-4abd-bb9f-8108ba13875f,Aetna,XOLAIR,,,Utah,Covered with Conditions,,PA; ACS LD,Yes,No,,0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25101B24bPPODSNP_EN.pdf,Utah_Aetna_Aetna Medicare Dual Signature Select (PPO D-SNP).pdf,completed,2025-11-03 14:57:11.878497+00,2025-11-03 15:11:21.372893+00,FALSE,No,Not Verified,No,50242,XOLAIR
a9d1e1b1-2f11-45f7-889b-d391c3b612fc,3e9a224a-b987-4e88-881c-06a558363537,Aetna Medicare Dual Signature Select (PPO D-SNP),9e302ff4-8213-4abd-bb9f-8108ba13875f,Aetna,XOLAIR,,,Utah,Covered with Conditions,5,PA; ACS LD,Yes,No,,0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25101B24bPPODSNP_EN.pdf,Utah_Aetna_Aetna Medicare Dual Signature Select (PPO D-SNP).pdf,completed,2025-11-03 14:57:11.878497+00,2025-11-03 15:11:21.372893+00,FALSE,No,Not Verified,No,50242,XOLAIR
19fbc50c-b90a-4d81-85e9-a699beaff151,d7b68a81-59c5-4435-92f3-48362e34d98a,Aetna Medicare Premier Plus 1 (PPO),9e302ff4-8213-4abd-bb9f-8108ba13875f,Aetna,XOLAIR,,,Utah,Covered with Conditions,5,PA; ACS LD,Yes,No,,0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25101B25zPPOB_EN.pdf,Utah_Aetna_Aetna Medicare Premier Plus 1 (PPO).pdf,completed,2025-11-03 14:57:13.976234+00,2025-11-03 15:11:21.372893+00,FALSE,No,Not Verified,No,50242,XOLAIR
6ab1b2c9-5627-4cb8-8c23-7a25be32d6b6,26ae618e-f0a1-47e5-82c1-534d38747393,Aetna Medicare Carilion Health Prime  (HMO-POS),9e302ff4-8213-4abd-bb9f-8108ba13875f,Aetna,XOLAIR,,,Utah,Covered with Conditions,5,PA; ACS LD,Yes,No,,0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25101B25zHMOPOS_EN.pdf,Utah_Aetna_Aetna Medicare Carilion Health Prime  (HMO-POS).pdf,completed,2025-11-03 14:57:34.826642+00,2025-11-03 15:11:21.372893+00,FALSE,No,Not Verified,No,50242,XOLAIR
adaa7dc2-ff20-4927-8124-df44b4420afe,375b74ab-adef-4ad9-92dc-1cd4cc0c5a6a,Aetna Medicare Extra Value  (HMO-POS),9e302ff4-8213-4abd-bb9f-8108ba13875f,Aetna,XOLAIR,,,Utah,Covered with Conditions,5,PA; ACS LD,Yes,No,,0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25101B25zHMOPOS_EN.pdf,Utah_Aetna_Aetna Medicare Extra Value  (HMO-POS).pdf,completed,2025-11-03 14:57:40.859011+00,2025-11-03 15:11:21.372893+00,FALSE,No,Not Verified,No,50242,XOLAIR
c5c8adb3-0d3d-4317-b9ed-3e4e568289f6,3dd39465-b04d-4078-9531-cc1421674f31,Aetna Medicare PinnacleHealth Prime  (HMO-POS),9e302ff4-8213-4abd-bb9f-8108ba13875f,Aetna,XOLAIR,,,Utah,Covered with Conditions,5,PA; ACS LD,Yes,No,,0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25101B25zHMOPOS_EN.pdf,Utah_Aetna_Aetna Medicare PinnacleHealth Prime  (HMO-POS).pdf,completed,2025-11-03 14:57:45.889393+00,2025-11-03 15:11:21.372893+00,FALSE,No,Not Verified,No,50242,XOLAIR
72462960-53fd-4d0e-bc3e-6cdb7e5c3ca9,fbfaa556-4574-4288-98ae-e071bed2f95a,Aetna Medicare Chronic Care (HMO C-SNP) - H3959-076,4058a7d8-eb73-472a-a803-84b099c374ff,Aetna,XOLAIR,,,Pennsylvania,Covered with Conditions,5,PA; ACS LD,Yes,No,"XOLAIR is covered under the Aetna Medicare Chronic Care (HMO C-SNP) - H3959-076 plan in Pennsylvania, but requires prior authorization, available from CVS Specialty Pharmacy, and limited distribution. Our plan requires you or your prescriber to get prior authorization for certain drugs, which means you will need to get approval from us before you fill your prescriptions. If you don't get approval, we may not cover the drug. These drugs are for complex medical conditions and may require special handling and/or close monitoring, and are available through CVS Specialty Pharmacy Services and may be available at other specialty pharmacies in the network. For additional details please refer to: https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25101B25zHMOPOS_EN.pdf.",0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25101B25zHMOPOS_EN.pdf,Pennsylvania_Aetna_Aetna Medicare Chronic Care (HMO C-SNP) - H3959-076.pdf,completed,2025-11-03 14:49:40.614447+00,2025-11-05 12:33:19.025462+00,FALSE,No,Verified,No,50242,XOLAIR
d038080e-b277-4329-99a5-e685d0ad3e2a,5036acce-0563-441f-a376-8ace54240b4f,Aetna Medicare Assure (HMO D-SNP),9e302ff4-8213-4abd-bb9f-8108ba13875f,Aetna,XOLAIR,,,Utah,Covered with Conditions,5,PA; ACS LD,Yes,No,,0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25101B25zHMOPOS_EN.pdf,Utah_Aetna_Aetna Medicare Assure (HMO D-SNP).pdf,completed,2025-11-03 14:57:50.597823+00,2025-11-03 15:11:21.372893+00,FALSE,No,Not Verified,No,50242,XOLAIR
b7ef2749-9453-4351-b466-224fd5559415,b223f017-f057-436b-82f7-6351b314a55b,Aetna Medicare Dual Signature Select (HMO D-SNP),9e302ff4-8213-4abd-bb9f-8108ba13875f,Aetna,XOLAIR,,,Utah,Covered with Conditions,5,PA; ACS LD,Yes,No,,0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25101B24bHMODSNP_EN.pdf,Utah_Aetna_Aetna Medicare Dual Signature Select (HMO D-SNP).pdf,completed,2025-11-03 14:58:08.480746+00,2025-11-03 15:11:21.372893+00,FALSE,No,Not Verified,No,50242,XOLAIR
5777100d-c1af-4c5e-8c5d-2fcac9544202,c1b27a13-e01b-428d-8fb3-06a5cfd4f0a8,SilverScript Choice (PDP) - S5601-048,8f8ded7f-9ea0-42f9-b618-b5110b9e6f3c,Aetna,XOLAIR,,,Kansas,Covered with Conditions,5,PA; ACS LD,Yes,No,"XOLAIR is covered with conditions under the SilverScript Choice (PDP) plan from Aetna in Kansas. Our plan requires prior authorization for certain drugs, which means that you or your prescriber must get approval from us before you fill your prescriptions. If you don't get approval, we may not cover the drug. Additionally, XOLAIR is available from CVS Specialty Pharmacy, and it is a limited distribution drug, meaning it is available only through certain pharmacies or wholesalers, depending on what the manufacturer decides. For additional details, please refer to: https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25096A2z_EN.pdf.",0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25096A2z_EN.pdf,Kansas_Aetna_SilverScript Choice (PDP) - S5601-048.pdf,completed,2025-11-03 14:31:47.964468+00,2025-11-05 09:38:26.646307+00,FALSE,No,Not Verified,No,50242,XOLAIR
eca8dd23-2112-4b5a-bbe1-d4198901485c,0a270e96-5655-4dc6-ab9c-f66b9c06d391,Community Select Bronze 016,5e51b215-bf02-4163-a8d1-bd2fb1dc2bf9,Community Health Choice,XOLAIR SYRINGE 300MG/2ML,,,Texas,Not Covered ,NC,,No,No,,0.95,https://www.communityhealthchoice.org/wp-content/uploads/2024/05/formulary-select-2025.pdf,Texas_Community Health Choice_Community Select Bronze 016.pdf,completed,2025-11-04 14:08:07.771079+00,2025-11-04 23:57:05.437065+00,FALSE,No,Verified,No,50242,XOLAIR
071e3216-ca94-4cfe-abb0-669fad75721c,0a270e96-5655-4dc6-ab9c-f66b9c06d391,Community Select Bronze 016,5e51b215-bf02-4163-a8d1-bd2fb1dc2bf9,Community Health Choice,XOLAIR INJ,,,Texas,Not Covered ,NC,-,No,No,,0.95,https://www.communityhealthchoice.org/wp-content/uploads/2024/05/formulary-select-2025.pdf,Texas_Community Health Choice_Community Select Bronze 016.pdf,completed,2025-11-04 14:08:07.771079+00,2025-11-04 23:57:05.437065+00,FALSE,No,Verified,No,50242,XOLAIR
c75418fe-e354-4805-b981-64a3ca985749,0a270e96-5655-4dc6-ab9c-f66b9c06d391,Community Select Bronze 016,5e51b215-bf02-4163-a8d1-bd2fb1dc2bf9,Community Health Choice,XOLAIR INJ 150MG/ML,,,Texas,Not Covered ,NC,-,No,No,,0.95,https://www.communityhealthchoice.org/wp-content/uploads/2024/05/formulary-select-2025.pdf,Texas_Community Health Choice_Community Select Bronze 016.pdf,completed,2025-11-04 14:08:07.771079+00,2025-11-04 23:57:05.437065+00,FALSE,No,Verified,No,50242,XOLAIR
51dd30de-0746-470f-8487-38bdab9d39a0,0a270e96-5655-4dc6-ab9c-f66b9c06d391,Community Select Bronze 016,5e51b215-bf02-4163-a8d1-bd2fb1dc2bf9,Community Health Choice,XOLAIR INJ 300MG/2ML,,,Texas,Not Covered ,NC,-,No,No,,0.95,https://www.communityhealthchoice.org/wp-content/uploads/2024/05/formulary-select-2025.pdf,Texas_Community Health Choice_Community Select Bronze 016.pdf,completed,2025-11-04 14:08:07.771079+00,2025-11-04 23:57:05.437065+00,FALSE,No,Verified,No,50242,XOLAIR
c0a8b92a-296a-4ac8-8b48-02abbbdd6ed7,0a270e96-5655-4dc6-ab9c-f66b9c06d391,Community Select Bronze 016,5e51b215-bf02-4163-a8d1-bd2fb1dc2bf9,Community Health Choice,XOLAIR SYRINGE,,,Texas,Not Covered ,NC,-,No,No,,0.95,https://www.communityhealthchoice.org/wp-content/uploads/2024/05/formulary-select-2025.pdf,Texas_Community Health Choice_Community Select Bronze 016.pdf,completed,2025-11-04 14:08:07.771079+00,2025-11-04 23:57:05.437065+00,FALSE,No,Verified,No,50242,XOLAIR
84608ee4-c5ea-4b3f-beab-da373e1dace6,0a270e96-5655-4dc6-ab9c-f66b9c06d391,Community Select Bronze 016,5e51b215-bf02-4163-a8d1-bd2fb1dc2bf9,Community Health Choice,XOLAIR SYRINGE 150MG/ML,,,Texas,Not Covered ,NC,-,No,No,,0.95,https://www.communityhealthchoice.org/wp-content/uploads/2024/05/formulary-select-2025.pdf,Texas_Community Health Choice_Community Select Bronze 016.pdf,completed,2025-11-04 14:08:07.771079+00,2025-11-04 23:57:05.437065+00,FALSE,No,Verified,No,50242,XOLAIR
7ab33532-acf2-4e5e-8c59-d7fec6e53717,0a270e96-5655-4dc6-ab9c-f66b9c06d391,Community Select Bronze 016,5e51b215-bf02-4163-a8d1-bd2fb1dc2bf9,Community Health Choice,XOLAIR SYRINGE 300MG/2ML,,,Texas,Not Covered,NC,-,No,No,,0.95,https://www.communityhealthchoice.org/wp-content/uploads/2024/05/formulary-select-2025.pdf,Texas_Community Health Choice_Community Select Bronze 016.pdf,completed,2025-11-04 14:08:07.771079+00,2025-11-04 23:57:05.437065+00,FALSE,No,Not Verified,No,50242,XOLAIR
bce83a38-ed8e-4cfb-b253-1803a4f33a5e,d2de32b5-182b-443e-9756-b50d0e528498,Four corners-New Level-Funded Plans-Alliant Network-4C â€“ $5000/70%/$6500,f75c240a-2b13-416d-baf6-43a963232b2d,Alliant Health Plans,XOLAIR - omalizumab subcutaneous soln prefilled syringe 150 mg/ml,,,Georgia,Not Covered,NC,"LD, MED PA, PA",Yes,No,,0.95,https://www.myprime.com/content/dam/prime/memberportal/WebDocs/2025/Formularies/HIM/2025_Alliant_Health_Plans_4T_Drug_List.pdf,Georgia_Alliant Health Plans_Four corners-New Level-Funded Plans-Alliant Network-4C â€“ $5000/70%/$6500.pdf,completed,2025-11-04 22:50:58.066006+00,2025-11-04 23:57:05.437065+00,FALSE,No,Not Verified,No,50242,XOLAIR
fd2f0d2d-1b11-423a-b12c-d151a5871de2,2471417a-5003-4ab6-ba11-4a066f13af0e,Employees - Small Businesses Exchange,ffc18617-7ae1-4d3b-aad4-ff48fa254eee,CareFirst,XOLAIR INJ 75/0.5,,,Maryland,Covered with Conditions,M,M- covered under medical benefit only,No,No,,0.95,https://member.carefirst.com/carefirst-resources/pdf/exchange-formulary-sum7277-2025.pdf,Maryland_CareFirst_Employees - Small Businesses Exchange.pdf,completed,2025-11-04 10:43:26.466537+00,2025-11-04 23:57:05.437065+00,FALSE,No,Not Verified,No,50242,XOLAIR
f20d941e-ac11-4ed1-b705-9592a6f40bf6,beb38327-1856-4000-80c1-73ffe5233014,Aetna Medicare Dual Preferred (HMO D-SNP) - H5302-014,85809c8d-745f-4374-8e1f-b20c9aa22f65,Aetna,XOLAIR,,,Georgia,Covered with Conditions,5,PA; ACS LD,Yes,No,"Here is the generated summary:

XOLAIR is covered under the Aetna Medicare Dual Preferred (HMO D-SNP) - H5302-014 plan in Georgia, but requires prior authorization, available from CVS Specialty Pharmacy, and is subject to limited distribution. Our plan requires you or your prescriber to get prior authorization for certain drugs, which means you will need to get approval from us before you fill your prescriptions. If you don't get approval, we may not cover the drug. These drugs are for complex medical conditions and may require special handling and/or close monitoring. For additional details, please refer to: https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25100B15zPPO_EN.pdf.",0.95,https://www.aetna.com/medicare/documents/individual/2025/formularies/FORM_2025_25100B15zPPO_EN.pdf,Georgia_Aetna_Aetna Medicare Dual Preferred (HMO D-SNP) - H5302-014.pdf,completed,2025-11-03 14:27:14.873087+00,2025-11-05 05:16:56.350554+00,FALSE,No,Verified,No,50242,XOLAIR
577187cf-e246-465a-9fe2-d3440a928ae7,6fccfc3f-7b6e-4e3a-a691-c9c8be3f50a0,Individual/Family - SoloCare Gold EPO HDHP 1600 10001,f655347b-89fe-4c22-a62c-ebb6d3536f92,Alliant Health Plans,XOLAIR - omalizumab subcutaneous soln prefilled syringe $150 mg /,,,Tennessee,Not Covered,NC,"LD, MED PA, PA",Yes,No,,0.95,https://www.myprime.com/content/dam/prime/memberportal/WebDocs/2025/Formularies/HIM/2025_Alliant_Health_Plans_4T_Drug_List.pdf,Tennessee_Alliant Health Plans_Individual/Family - SoloCare Gold EPO HDHP 1600 10001.pdf,completed,2025-11-04 22:47:36.900925+00,2025-11-04 23:57:05.437065+00,FALSE,No,Not Verified,No,50242,XOLAIR
9f81dce4-9b54-46d4-8f6f-9072d265e144,0dc50edc-28df-4d62-a63b-6b6a7bc068ce,Individual/Family - SoloCare Silver EPO HDHP 3500 10003,f655347b-89fe-4c22-a62c-ebb6d3536f92,Alliant Health Plans,XOLAIR - omalizumab for inj 150,,,Tennessee,Not Covered,NC,"LD, MED PA",Yes,No,,0.95,https://www.myprime.com/content/dam/prime/memberportal/WebDocs/2025/Formularies/HIM/2025_Alliant_Health_Plans_4T_Drug_List.pdf,Tennessee_Alliant Health Plans_Individual/Family - SoloCare Silver EPO HDHP 3500 10003.pdf,completed,2025-11-04 22:47:43.637843+00,2025-11-04 23:57:05.437065+00,FALSE,No,Not Verified,No,50242,XOLAIR
851aca3a-f213-4295-8fc6-f16340d625ad,0dc50edc-28df-4d62-a63b-6b6a7bc068ce,Individual/Family - SoloCare Silver EPO HDHP 3500 10003,f655347b-89fe-4c22-a62c-ebb6d3536f92,Alliant Health Plans,XOLAIR - omalizumab subcutaneous soln prefilled syringe $150 mg /,,,Tennessee,Not Covered,NC,"LD, MED PA, PA",Yes,No,,0.95,https://www.myprime.com/content/dam/prime/memberportal/WebDocs/2025/Formularies/HIM/2025_Alliant_Health_Plans_4T_Drug_List.pdf,Tennessee_Alliant Health Plans_Individual/Family - SoloCare Silver EPO HDHP 3500 10003.pdf,completed,2025-11-04 22:47:43.637843+00,2025-11-04 23:57:05.437065+00,FALSE,No,Not Verified,No,50242,XOLAIR
33258cfa-0e3e-4ae6-97a8-90f48f18164f,bc51a0f1-4201-4dec-8590-4fd05a145643,Individual/Family - SoloCare Standard Platinum EPO 10005,f655347b-89fe-4c22-a62c-ebb6d3536f92,Alliant Health Plans,XOLAIR - omalizumab subcutaneous soln prefilled syringe $150 mg /,,,Tennessee,Not Covered,NC,"LD, MED PA, PA",Yes,No,,0.95,https://www.myprime.com/content/dam/prime/memberportal/WebDocs/2025/Formularies/HIM/2025_Alliant_Health_Plans_4T_Drug_List.pdf,Tennessee_Alliant Health Plans_Individual/Family - SoloCare Standard Platinum EPO 10005.pdf,completed,2025-11-04 22:47:48.186603+00,2025-11-04 23:57:05.437065+00,FALSE,No,Not Verified,No,50242,XOLAIR
c7da032a-fb54-4c43-9583-ba925773ad66,1550c299-ac20-46f2-9fbe-326fb7b19814,Four corners-Traditional Level-Funded Plans-Alliant Network-4C â€“ $2000/90%/$5500,f75c240a-2b13-416d-baf6-43a963232b2d,Alliant Health Plans,XOLAIR - omalizumab for inj 150,,,Georgia,Not Covered,NC,"LD, MED PA",Yes,No,,0.95,https://www.myprime.com/content/dam/prime/memberportal/WebDocs/2025/Formularies/HIM/2025_Alliant_Health_Plans_4T_Drug_List.pdf,Georgia_Alliant Health Plans_Four corners-Traditional Level-Funded Plans-Alliant Network-4C â€“ $2000/90%/$5500.pdf,completed,2025-11-04 22:48:22.094548+00,2025-11-04 23:57:05.437065+00,FALSE,No,Not Verified,No,50242,XOLAIR
fbd4de50-9f73-49ca-ab8a-bd47302d9a47,1550c299-ac20-46f2-9fbe-326fb7b19814,Four corners-Traditional Level-Funded Plans-Alliant Network-4C â€“ $2000/90%/$5500,f75c240a-2b13-416d-baf6-43a963232b2d,Alliant Health Plans,XOLAIR - omalizumab subcutaneous soln prefilled syringe $150 mg /,,,Georgia,Not Covered,NC,"LD, MED PA, PA",Yes,No,,0.95,https://www.myprime.com/content/dam/prime/memberportal/WebDocs/2025/Formularies/HIM/2025_Alliant_Health_Plans_4T_Drug_List.pdf,Georgia_Alliant Health Plans_Four corners-Traditional Level-Funded Plans-Alliant Network-4C â€“ $2000/90%/$5500.pdf,completed,2025-11-04 22:48:22.094548+00,2025-11-04 23:57:05.437065+00,FALSE,No,Not Verified,No,50242,XOLAIR
